States,Payment_type,Transaction_count,Amount in Millions,Year,Quarter,state_code,Latitude,Longitude
Telangana,Merchant payments,44035953,14308.56,2019,3rd Quarter,0.0,18.1124,79.0193
Telangana,Recharge & bill payments,16437222,6793.7,2019,3rd Quarter,0.0,18.1124,79.0193
Telangana,Financial Services,183163,39.62,2019,3rd Quarter,0.0,18.1124,79.0193
Telangana,Others,857925,445.28,2019,3rd Quarter,0.0,18.1124,79.0193
Telangana,Peer-to-peer payments,82587060,249000.0,2019,4th Quarter,0.0,18.1124,79.0193
Telangana,Merchant payments,59347809,21510.63,2019,4th Quarter,0.0,18.1124,79.0193
Telangana,Recharge & bill payments,20797056,9561.32,2019,4th Quarter,0.0,18.1124,79.0193
Telangana,Financial Services,137291,33.45,2019,4th Quarter,0.0,18.1124,79.0193
Telangana,Others,703042,294.69,2019,4th Quarter,0.0,18.1124,79.0193
Tripura,Peer-to-peer payments,296993,679.17,2019,1st Quarter,16.0,23.83540428,91.27999914
Tripura,Recharge & bill payments,227997,44.43,2019,1st Quarter,16.0,23.83540428,91.27999914
Tripura,Merchant payments,46642,28.11,2019,1st Quarter,16.0,23.83540428,91.27999914
Tripura,Financial Services,4189,0.46,2019,1st Quarter,16.0,23.83540428,91.27999914
Tripura,Others,5105,4.73,2019,1st Quarter,16.0,23.83540428,91.27999914
Tripura,Peer-to-peer payments,240776,751.11,2019,2nd Quarter,16.0,23.83540428,91.27999914
Tripura,Recharge & bill payments,218649,48.99,2019,2nd Quarter,16.0,23.83540428,91.27999914
Tripura,Merchant payments,64829,35.28,2019,2nd Quarter,16.0,23.83540428,91.27999914
Tripura,Financial Services,1899,0.34,2019,2nd Quarter,16.0,23.83540428,91.27999914
Tripura,Others,6405,6.1,2019,2nd Quarter,16.0,23.83540428,91.27999914
Tripura,Recharge & bill payments,339539,81.85,2019,3rd Quarter,16.0,23.83540428,91.27999914
Tripura,Peer-to-peer payments,270163,884.62,2019,3rd Quarter,16.0,23.83540428,91.27999914
Tripura,Merchant payments,68399,44.8,2019,3rd Quarter,16.0,23.83540428,91.27999914
Tripura,Financial Services,27970,0.58,2019,3rd Quarter,16.0,23.83540428,91.27999914
Tripura,Others,5646,5.52,2019,3rd Quarter,16.0,23.83540428,91.27999914
Tripura,Recharge & bill payments,373779,88.0,2019,4th Quarter,16.0,23.83540428,91.27999914
Tripura,Peer-to-peer payments,359076,1071.51,2019,4th Quarter,16.0,23.83540428,91.27999914
Tripura,Merchant payments,62458,51.27,2019,4th Quarter,16.0,23.83540428,91.27999914
Tripura,Financial Services,2239,0.38,2019,4th Quarter,16.0,23.83540428,91.27999914
Tripura,Others,4272,4.24,2019,4th Quarter,16.0,23.83540428,91.27999914
Uttar Pradesh,Peer-to-peer payments,32062452,68506.77,2019,1st Quarter,9.0,27.59998069,78.05000565
Uttar Pradesh,Recharge & bill payments,15400713,4231.1,2019,1st Quarter,9.0,27.59998069,78.05000565
Uttar Pradesh,Merchant payments,8558766,3105.9,2019,1st Quarter,9.0,27.59998069,78.05000565
Uttar Pradesh,Financial Services,389733,43.34,2019,1st Quarter,9.0,27.59998069,78.05000565
Uttar Pradesh,Others,912840,637.07,2019,1st Quarter,9.0,27.59998069,78.05000565
Uttar Pradesh,Peer-to-peer payments,27105049,87581.48,2019,2nd Quarter,9.0,27.59998069,78.05000565
Uttar Pradesh,Recharge & bill payments,17551537,5627.89,2019,2nd Quarter,9.0,27.59998069,78.05000565
Uttar Pradesh,Merchant payments,12733089,4894.22,2019,2nd Quarter,9.0,27.59998069,78.05000565
Uttar Pradesh,Financial Services,264091,38.17,2019,2nd Quarter,9.0,27.59998069,78.05000565
Uttar Pradesh,Others,1229734,775.76,2019,2nd Quarter,9.0,27.59998069,78.05000565
Uttar Pradesh,Peer-to-peer payments,26990786,95134.02,2019,3rd Quarter,9.0,27.59998069,78.05000565
Uttar Pradesh,Recharge & bill payments,20359672,8000.16,2019,3rd Quarter,9.0,27.59998069,78.05000565
Uttar Pradesh,Merchant payments,19625935,7399.44,2019,3rd Quarter,9.0,27.59998069,78.05000565
Uttar Pradesh,Financial Services,258548,51.36,2019,3rd Quarter,9.0,27.59998069,78.05000565
Uttar Pradesh,Others,1389018,683.15,2019,3rd Quarter,9.0,27.59998069,78.05000565
Uttar Pradesh,Peer-to-peer payments,40540310,127000.0,2019,4th Quarter,9.0,27.59998069,78.05000565
Uttar Pradesh,Recharge & bill payments,24299776,9082.14,2019,4th Quarter,9.0,27.59998069,78.05000565
Uttar Pradesh,Merchant payments,20582052,9412.92,2019,4th Quarter,9.0,27.59998069,78.05000565
Uttar Pradesh,Financial Services,242936,45.69,2019,4th Quarter,9.0,27.59998069,78.05000565
Uttar Pradesh,Others,1239931,433.29,2019,4th Quarter,9.0,27.59998069,78.05000565
Uttarakhand,Peer-to-peer payments,3499130,6512.36,2019,1st Quarter,5.0,30.0668,79.0193
Uttarakhand,Recharge & bill payments,1590269,394.63,2019,1st Quarter,5.0,30.0668,79.0193
Uttarakhand,Merchant payments,372290,226.28,2019,1st Quarter,5.0,30.0668,79.0193
Uttarakhand,Financial Services,28784,3.95,2019,1st Quarter,5.0,30.0668,79.0193
Uttarakhand,Others,55528,46.3,2019,1st Quarter,5.0,30.0668,79.0193
Uttarakhand,Peer-to-peer payments,2383662,7752.95,2019,2nd Quarter,5.0,30.0668,79.0193
Uttarakhand,Recharge & bill payments,1616176,454.96,2019,2nd Quarter,5.0,30.0668,79.0193
Uttarakhand,Merchant payments,721858,323.88,2019,2nd Quarter,5.0,30.0668,79.0193
Uttarakhand,Financial Services,21852,2.55,2019,2nd Quarter,5.0,30.0668,79.0193
Uttarakhand,Others,69727,54.19,2019,2nd Quarter,5.0,30.0668,79.0193
Uttarakhand,Peer-to-peer payments,2313544,8512.62,2019,3rd Quarter,5.0,30.0668,79.0193
Uttarakhand,Recharge & bill payments,2201606,683.77,2019,3rd Quarter,5.0,30.0668,79.0193
Uttarakhand,Merchant payments,1121052,480.79,2019,3rd Quarter,5.0,30.0668,79.0193
Uttarakhand,Financial Services,12119,4.57,2019,3rd Quarter,5.0,30.0668,79.0193
Uttarakhand,Others,62155,47.27,2019,3rd Quarter,5.0,30.0668,79.0193
Uttarakhand,Peer-to-peer payments,3210116,11020.34,2019,4th Quarter,5.0,30.0668,79.0193
Uttarakhand,Recharge & bill payments,2547173,817.73,2019,4th Quarter,5.0,30.0668,79.0193
Uttarakhand,Merchant payments,1542944,701.75,2019,4th Quarter,5.0,30.0668,79.0193
Uttarakhand,Financial Services,11585,3.56,2019,4th Quarter,5.0,30.0668,79.0193
Uttarakhand,Others,50298,30.34,2019,4th Quarter,5.0,30.0668,79.0193
West Bengal,Peer-to-peer payments,27374206,44170.92,2019,1st Quarter,19.0,22.58039044,88.32994665
West Bengal,Recharge & bill payments,11659948,3021.11,2019,1st Quarter,19.0,22.58039044,88.32994665
West Bengal,Merchant payments,7636726,2645.44,2019,1st Quarter,19.0,22.58039044,88.32994665
West Bengal,Financial Services,525650,47.99,2019,1st Quarter,19.0,22.58039044,88.32994665
West Bengal,Others,429858,279.22,2019,1st Quarter,19.0,22.58039044,88.32994665
West Bengal,Peer-to-peer payments,20285958,48394.97,2019,2nd Quarter,19.0,22.58039044,88.32994665
West Bengal,Merchant payments,13646142,4657.26,2019,2nd Quarter,19.0,22.58039044,88.32994665
West Bengal,Recharge & bill payments,12129638,3676.12,2019,2nd Quarter,19.0,22.58039044,88.32994665
West Bengal,Financial Services,421037,45.65,2019,2nd Quarter,19.0,22.58039044,88.32994665
West Bengal,Others,540760,331.69,2019,2nd Quarter,19.0,22.58039044,88.32994665
West Bengal,Merchant payments,30804036,8273.19,2019,3rd Quarter,19.0,22.58039044,88.32994665
West Bengal,Peer-to-peer payments,21522913,57058.41,2019,3rd Quarter,19.0,22.58039044,88.32994665
West Bengal,Recharge & bill payments,13011501,4832.49,2019,3rd Quarter,19.0,22.58039044,88.32994665
West Bengal,Financial Services,558653,57.05,2019,3rd Quarter,19.0,22.58039044,88.32994665
West Bengal,Others,547726,319.4,2019,3rd Quarter,19.0,22.58039044,88.32994665
West Bengal,Peer-to-peer payments,67037576,76593.33,2019,4th Quarter,19.0,22.58039044,88.32994665
West Bengal,Recharge & bill payments,14511711,4859.79,2019,4th Quarter,19.0,22.58039044,88.32994665
West Bengal,Merchant payments,14187744,6477.14,2019,4th Quarter,19.0,22.58039044,88.32994665
West Bengal,Financial Services,653648,77.05,2019,4th Quarter,19.0,22.58039044,88.32994665
West Bengal,Others,415159,196.3,2019,4th Quarter,19.0,22.58039044,88.32994665
Andaman & Nicobar,Peer-to-peer payments,18324,142.33,2020,1st Quarter,35.0,11.66702557,92.73598262
Andaman & Nicobar,Recharge & bill payments,18268,10.85,2020,1st Quarter,35.0,11.66702557,92.73598262
Andaman & Nicobar,Merchant payments,4424,7.75,2020,1st Quarter,35.0,11.66702557,92.73598262
Andaman & Nicobar,Financial Services,66,0.21,2020,1st Quarter,35.0,11.66702557,92.73598262
Andaman & Nicobar,Others,216,0.33,2020,1st Quarter,35.0,11.66702557,92.73598262
Andaman & Nicobar,Recharge & bill payments,38125,17.66,2020,2nd Quarter,35.0,11.66702557,92.73598262
Andaman & Nicobar,Peer-to-peer payments,20303,141.73,2020,2nd Quarter,35.0,11.66702557,92.73598262
Andaman & Nicobar,Merchant payments,4004,9.24,2020,2nd Quarter,35.0,11.66702557,92.73598262
Andaman & Nicobar,Financial Services,175,0.71,2020,2nd Quarter,35.0,11.66702557,92.73598262
Andaman & Nicobar,Others,355,0.31,2020,2nd Quarter,35.0,11.66702557,92.73598262
Andaman & Nicobar,Recharge & bill payments,59310,24.76,2020,3rd Quarter,35.0,11.66702557,92.73598262
Andaman & Nicobar,Peer-to-peer payments,40697,289.08,2020,3rd Quarter,35.0,11.66702557,92.73598262
Andaman & Nicobar,Merchant payments,16096,22.68,2020,3rd Quarter,35.0,11.66702557,92.73598262
Andaman & Nicobar,Financial Services,572,0.96,2020,3rd Quarter,35.0,11.66702557,92.73598262
Andaman & Nicobar,Others,808,0.54,2020,3rd Quarter,35.0,11.66702557,92.73598262
Andaman & Nicobar,Peer-to-peer payments,81439,533.32,2020,4th Quarter,35.0,11.66702557,92.73598262
Andaman & Nicobar,Recharge & bill payments,80811,33.71,2020,4th Quarter,35.0,11.66702557,92.73598262
Andaman & Nicobar,Merchant payments,59391,56.87,2020,4th Quarter,35.0,11.66702557,92.73598262
Andaman & Nicobar,Financial Services,965,1.88,2020,4th Quarter,35.0,11.66702557,92.73598262
Andaman & Nicobar,Others,1925,1.51,2020,4th Quarter,35.0,11.66702557,92.73598262
Andhra Pradesh,Peer-to-peer payments,65452143,223000.0,2020,1st Quarter,28.0,15.9129,79.74
Andhra Pradesh,Merchant payments,31408022,18603.16,2020,1st Quarter,28.0,15.9129,79.74
Andhra Pradesh,Recharge & bill payments,30449644,10813.53,2020,1st Quarter,28.0,15.9129,79.74
Andhra Pradesh,Financial Services,75238,43.74,2020,1st Quarter,28.0,15.9129,79.74
Andhra Pradesh,Others,292310,188.23,2020,1st Quarter,28.0,15.9129,79.74
Andhra Pradesh,Peer-to-peer payments,73609921,263000.0,2020,2nd Quarter,28.0,15.9129,79.74
Andhra Pradesh,Recharge & bill payments,41013987,16991.01,2020,2nd Quarter,28.0,15.9129,79.74
Andhra Pradesh,Merchant payments,29976765,22625.6,2020,2nd Quarter,28.0,15.9129,79.74
Andhra Pradesh,Financial Services,140941,145.27,2020,2nd Quarter,28.0,15.9129,79.74
Andhra Pradesh,Others,176241,90.09,2020,2nd Quarter,28.0,15.9129,79.74
Andhra Pradesh,Peer-to-peer payments,106791894,406000.0,2020,3rd Quarter,28.0,15.9129,79.74
Andhra Pradesh,Merchant payments,54055557,40739.58,2020,3rd Quarter,28.0,15.9129,79.74
Andhra Pradesh,Recharge & bill payments,43500067,19475.1,2020,3rd Quarter,28.0,15.9129,79.74
Andhra Pradesh,Financial Services,243088,256.07,2020,3rd Quarter,28.0,15.9129,79.74
Andhra Pradesh,Others,312329,151.58,2020,3rd Quarter,28.0,15.9129,79.74
Andhra Pradesh,Peer-to-peer payments,152003791,567000.0,2020,4th Quarter,28.0,15.9129,79.74
Andhra Pradesh,Merchant payments,86581460,66654.05,2020,4th Quarter,28.0,15.9129,79.74
Andhra Pradesh,Recharge & bill payments,46810304,20936.34,2020,4th Quarter,28.0,15.9129,79.74
Andhra Pradesh,Financial Services,265470,305.17,2020,4th Quarter,28.0,15.9129,79.74
Andhra Pradesh,Others,457527,306.85,2020,4th Quarter,28.0,15.9129,79.74
Arunachal Pradesh,Recharge & bill payments,329834,86.01,2020,1st Quarter,12.0,27.10039878,93.61660071
Arunachal Pradesh,Peer-to-peer payments,203429,1263.91,2020,1st Quarter,12.0,27.10039878,93.61660071
Arunachal Pradesh,Merchant payments,31181,28.55,2020,1st Quarter,12.0,27.10039878,93.61660071
Arunachal Pradesh,Financial Services,470,0.34,2020,1st Quarter,12.0,27.10039878,93.61660071
Arunachal Pradesh,Others,2261,2.94,2020,1st Quarter,12.0,27.10039878,93.61660071
Arunachal Pradesh,Recharge & bill payments,522495,145.2,2020,2nd Quarter,12.0,27.10039878,93.61660071
Arunachal Pradesh,Peer-to-peer payments,247861,1630.65,2020,2nd Quarter,12.0,27.10039878,93.61660071
Arunachal Pradesh,Merchant payments,35169,46.45,2020,2nd Quarter,12.0,27.10039878,93.61660071
Arunachal Pradesh,Financial Services,1310,2.66,2020,2nd Quarter,12.0,27.10039878,93.61660071
Arunachal Pradesh,Others,1939,1.76,2020,2nd Quarter,12.0,27.10039878,93.61660071
Arunachal Pradesh,Recharge & bill payments,514907,153.46,2020,3rd Quarter,12.0,27.10039878,93.61660071
Arunachal Pradesh,Peer-to-peer payments,370418,2361.6,2020,3rd Quarter,12.0,27.10039878,93.61660071
Arunachal Pradesh,Merchant payments,72736,88.15,2020,3rd Quarter,12.0,27.10039878,93.61660071
Arunachal Pradesh,Financial Services,1761,4.03,2020,3rd Quarter,12.0,27.10039878,93.61660071
Arunachal Pradesh,Others,3005,2.7,2020,3rd Quarter,12.0,27.10039878,93.61660071
Arunachal Pradesh,Peer-to-peer payments,522019,3254.74,2020,4th Quarter,12.0,27.10039878,93.61660071
Arunachal Pradesh,Recharge & bill payments,513895,152.39,2020,4th Quarter,12.0,27.10039878,93.61660071
Arunachal Pradesh,Merchant payments,167387,156.68,2020,4th Quarter,12.0,27.10039878,93.61660071
Arunachal Pradesh,Financial Services,1749,2.39,2020,4th Quarter,12.0,27.10039878,93.61660071
Arunachal Pradesh,Others,4079,4.06,2020,4th Quarter,12.0,27.10039878,93.61660071
Assam,Peer-to-peer payments,4058740,18977.45,2020,1st Quarter,18.0,26.7499809,94.21666744
Assam,Recharge & bill payments,3897975,971.72,2020,1st Quarter,18.0,26.7499809,94.21666744
Assam,Merchant payments,792646,675.42,2020,1st Quarter,18.0,26.7499809,94.21666744
Assam,Financial Services,10173,7.05,2020,1st Quarter,18.0,26.7499809,94.21666744
Assam,Others,49326,36.78,2020,1st Quarter,18.0,26.7499809,94.21666744
Assam,Recharge & bill payments,6045321,1612.52,2020,2nd Quarter,18.0,26.7499809,94.21666744
Assam,Peer-to-peer payments,3648386,17358.37,2020,2nd Quarter,18.0,26.7499809,94.21666744
Assam,Merchant payments,742400,749.02,2020,2nd Quarter,18.0,26.7499809,94.21666744
Assam,Financial Services,19814,18.13,2020,2nd Quarter,18.0,26.7499809,94.21666744
Assam,Others,49278,28.26,2020,2nd Quarter,18.0,26.7499809,94.21666744
Assam,Peer-to-peer payments,5637893,26646.57,2020,3rd Quarter,18.0,26.7499809,94.21666744
Assam,Recharge & bill payments,5292154,1627.28,2020,3rd Quarter,18.0,26.7499809,94.21666744
Assam,Merchant payments,1383230,1492.48,2020,3rd Quarter,18.0,26.7499809,94.21666744
Assam,Financial Services,24954,28.45,2020,3rd Quarter,18.0,26.7499809,94.21666744
Assam,Others,59480,36.61,2020,3rd Quarter,18.0,26.7499809,94.21666744
Assam,Peer-to-peer payments,7538478,36013.29,2020,4th Quarter,18.0,26.7499809,94.21666744
Assam,Recharge & bill payments,5383505,1662.19,2020,4th Quarter,18.0,26.7499809,94.21666744
Assam,Merchant payments,2392184,2466.91,2020,4th Quarter,18.0,26.7499809,94.21666744
Assam,Financial Services,29764,32.31,2020,4th Quarter,18.0,26.7499809,94.21666744
Assam,Others,79523,51.9,2020,4th Quarter,18.0,26.7499809,94.21666744
Bihar,Peer-to-peer payments,23163922,99873.69,2020,1st Quarter,10.0,25.78541445,87.4799727
Bihar,Recharge & bill payments,13837430,3680.59,2020,1st Quarter,10.0,25.78541445,87.4799727
Bihar,Merchant payments,7822567,5562.69,2020,1st Quarter,10.0,25.78541445,87.4799727
Bihar,Financial Services,57233,23.95,2020,1st Quarter,10.0,25.78541445,87.4799727
Bihar,Others,200663,115.93,2020,1st Quarter,10.0,25.78541445,87.4799727
Bihar,Peer-to-peer payments,26572651,116000.0,2020,2nd Quarter,10.0,25.78541445,87.4799727
Bihar,Recharge & bill payments,19522564,5642.29,2020,2nd Quarter,10.0,25.78541445,87.4799727
Bihar,Merchant payments,7011681,6760.4,2020,2nd Quarter,10.0,25.78541445,87.4799727
Bihar,Financial Services,73119,54.08,2020,2nd Quarter,10.0,25.78541445,87.4799727
Bihar,Others,206727,105.38,2020,2nd Quarter,10.0,25.78541445,87.4799727
Bihar,Peer-to-peer payments,37294332,154000.0,2020,3rd Quarter,10.0,25.78541445,87.4799727
Bihar,Recharge & bill payments,19027978,6313.78,2020,3rd Quarter,10.0,25.78541445,87.4799727
Bihar,Merchant payments,14777337,13111.74,2020,3rd Quarter,10.0,25.78541445,87.4799727
Bihar,Financial Services,104135,81.36,2020,3rd Quarter,10.0,25.78541445,87.4799727
Bihar,Others,299966,157.31,2020,3rd Quarter,10.0,25.78541445,87.4799727
Bihar,Peer-to-peer payments,49432098,208000.0,2020,4th Quarter,10.0,25.78541445,87.4799727
Bihar,Merchant payments,26750991,23185.59,2020,4th Quarter,10.0,25.78541445,87.4799727
Bihar,Recharge & bill payments,19908687,6926.96,2020,4th Quarter,10.0,25.78541445,87.4799727
Bihar,Financial Services,119416,100.79,2020,4th Quarter,10.0,25.78541445,87.4799727
Bihar,Others,380481,207.71,2020,4th Quarter,10.0,25.78541445,87.4799727
Chandigarh,Peer-to-peer payments,1087401,4421.37,2020,1st Quarter,4.0,30.71999697,76.78000565
Chandigarh,Merchant payments,764832,438.19,2020,1st Quarter,4.0,30.71999697,76.78000565
Chandigarh,Recharge & bill payments,389851,257.25,2020,1st Quarter,4.0,30.71999697,76.78000565
Chandigarh,Financial Services,1574,1.41,2020,1st Quarter,4.0,30.71999697,76.78000565
Chandigarh,Others,18853,8.23,2020,1st Quarter,4.0,30.71999697,76.78000565
Chandigarh,Peer-to-peer payments,766698,3293.06,2020,2nd Quarter,4.0,30.71999697,76.78000565
Chandigarh,Merchant payments,390906,331.42,2020,2nd Quarter,4.0,30.71999697,76.78000565
Chandigarh,Recharge & bill payments,361577,214.43,2020,2nd Quarter,4.0,30.71999697,76.78000565
Chandigarh,Financial Services,1797,3.98,2020,2nd Quarter,4.0,30.71999697,76.78000565
Chandigarh,Others,7032,4.13,2020,2nd Quarter,4.0,30.71999697,76.78000565
Chandigarh,Peer-to-peer payments,981986,4178.35,2020,3rd Quarter,4.0,30.71999697,76.78000565
Chandigarh,Merchant payments,796634,604.27,2020,3rd Quarter,4.0,30.71999697,76.78000565
Chandigarh,Recharge & bill payments,366353,296.96,2020,3rd Quarter,4.0,30.71999697,76.78000565
Chandigarh,Financial Services,2643,5.25,2020,3rd Quarter,4.0,30.71999697,76.78000565
Chandigarh,Others,10470,4.97,2020,3rd Quarter,4.0,30.71999697,76.78000565
Chandigarh,Merchant payments,1322026,939.31,2020,4th Quarter,4.0,30.71999697,76.78000565
Chandigarh,Peer-to-peer payments,1159377,4872.32,2020,4th Quarter,4.0,30.71999697,76.78000565
Chandigarh,Recharge & bill payments,409997,320.73,2020,4th Quarter,4.0,30.71999697,76.78000565
Chandigarh,Financial Services,3346,4.4,2020,4th Quarter,4.0,30.71999697,76.78000565
Chandigarh,Others,17970,10.01,2020,4th Quarter,4.0,30.71999697,76.78000565
Chhattisgarh,Peer-to-peer payments,8109789,28723.85,2020,1st Quarter,22.0,22.09042035,82.15998734
Chhattisgarh,Recharge & bill payments,6400067,1689.0,2020,1st Quarter,22.0,22.09042035,82.15998734
Chhattisgarh,Merchant payments,4923214,2393.81,2020,1st Quarter,22.0,22.09042035,82.15998734
Chhattisgarh,Financial Services,12424,7.38,2020,1st Quarter,22.0,22.09042035,82.15998734
Chhattisgarh,Others,78497,46.56,2020,1st Quarter,22.0,22.09042035,82.15998734
Chhattisgarh,Recharge & bill payments,8366200,2504.36,2020,2nd Quarter,22.0,22.09042035,82.15998734
Chhattisgarh,Peer-to-peer payments,7216219,27351.81,2020,2nd Quarter,22.0,22.09042035,82.15998734
Chhattisgarh,Merchant payments,3158417,2361.25,2020,2nd Quarter,22.0,22.09042035,82.15998734
Chhattisgarh,Financial Services,19986,17.81,2020,2nd Quarter,22.0,22.09042035,82.15998734
Chhattisgarh,Others,60103,33.15,2020,2nd Quarter,22.0,22.09042035,82.15998734
Chhattisgarh,Peer-to-peer payments,9734445,34661.17,2020,3rd Quarter,22.0,22.09042035,82.15998734
Chhattisgarh,Recharge & bill payments,8705513,2790.72,2020,3rd Quarter,22.0,22.09042035,82.15998734
Chhattisgarh,Merchant payments,5591916,3990.18,2020,3rd Quarter,22.0,22.09042035,82.15998734
Chhattisgarh,Financial Services,34893,39.14,2020,3rd Quarter,22.0,22.09042035,82.15998734
Chhattisgarh,Others,81772,45.54,2020,3rd Quarter,22.0,22.09042035,82.15998734
Chhattisgarh,Peer-to-peer payments,14257312,50812.3,2020,4th Quarter,22.0,22.09042035,82.15998734
Chhattisgarh,Merchant payments,11677743,8238.39,2020,4th Quarter,22.0,22.09042035,82.15998734
Chhattisgarh,Recharge & bill payments,9423324,3033.92,2020,4th Quarter,22.0,22.09042035,82.15998734
